x y z dx dy dz magnitude
0.602911 1.97942 2.84668 4.87676 4.25324 1.71384 6.69403
5.84759 2.30507 3.72664 -3.60994 4.03503 -0.395145 5.42856
2.02467 2.21492 5.22501 9.35226 2.61456 -5.81615 11.3194
5.24769 4.4942 4.52807 -3.75302 -1.0406 -5.56257 6.79045
-0.0717683 3.72433 4.0409 1.10176 -0.732242 -3.36554 3.6162
4.90063 4.57246 5.40651 -3.06079 -3.13768 -0.676332 4.43519
6.85677 3.66067 0.795888 -11.8411 -1.01509 4.73032 12.7913
5.46282 3.27223 5.13927 -3.8643 -0.0554347 -5.93728 7.08429
3.43552 5.4197 0.96005 -0.0914419 -4.53 4.98159 6.73391
5.40167 12.8118 4.20715 -2.87351 -10.8847 1.52466 11.3604
1.45067 -5.25966 3.84775 3.30325 16.8043 1.79615 17.2199
1.23573 3.70837 4.6374 4.16949 -1.91786 -9.24345 10.3201
2.60361 2.07683 12.5654 2.31331 2.66883 -17.9379 18.2823
-1.29376 1.69152 1.86946 7.36875 3.05439 1.3501 8.09015
2.17555 11.4309 6.99468 3.30774 -9.48972 -5.54904 11.4799
1.01436 2.80935 10.4891 4.09529 -0.505373 -15.861 16.389
1.10136 3.97843 10.6453 4.31822 -0.443259 -11.5931 12.3792
1.63688 4.13332 4.72787 -0.916167 -1.12596 -3.88565 4.14794
-3.76493 1.61417 0.442923 9.07958 4.17505 4.06926 10.7902
2.28491 0.573215 3.29547 2.35568 0.336868 2.01751 3.11978
6.45751 4.77027 2.95829 -5.09496 -1.83008 -2.54385 5.98155
4.20467 1.79564 6.09802 0.842803 3.43807 -10.5059 11.0862
1.82211 5.85696 -3.18054 2.27805 -4.37221 9.22525 10.46
5.44182 3.58082 5.34556 -5.04064 -0.282749 -4.6321 6.8516
3.13225 1.12307 1.99125 1.20107 3.67092 4.49394 5.92568
3.20495 5.71857 6.10544 1.10573 -4.68025 -10.0968 11.1836
1.7662 -7.51759 5.15138 1.71173 12.9455 -4.13647 13.6977
4.11296 0.967989 2.35772 -0.836238 18.7296 3.70543 19.1109
2.90119 5.52611 1.92376 2.17613 -3.51472 2.74339 4.96135
3.05027 6.29117 2.36501 2.71847 -4.19235 7.58271 9.08093
5.36536 0.491293 4.52145 -4.50879 4.52563 -1.49453 6.5608
2.31299 2.41249 0.324294 2.86143 3.35846 2.96917 5.31818
8.60874 5.07502 1.7357 -10.1316 -3.41388 0.264206 10.6946
-5.72207 3.63573 -1.70864 10.7839 0.544649 7.73734 13.2837
4.6418 1.97787 5.4467 -3.04275 2.19326 -5.0561 6.29546
1.4662 6.02742 4.41033 6.98871 -4.08867 -2.91342 8.60507
2.99279 1.71802 1.16507 -1.61708 3.22103 2.9048 4.62902
-3.74397 1.56178 1.21841 10.653 2.97318 1.84306 11.2126
5.80587 3.18757 4.47597 -3.21014 2.54207 -2.15794 4.62859
3.95317 5.26269 -5.02263 0.973782 -3.70671 16.5076 16.9466
2.50698 0.395323 11.6221 1.67468 5.60126 -15.613 16.6717
-0.308316 3.95457 10.309 5.85605 0.249687 -9.7397 11.3674
5.03434 1.67519 4.75712 -4.83898 3.81588 -3.4679 7.07127
1.76619 4.31571 4.80204 11.8214 -2.09025 -3.51082 12.5076
6.07623 2.37903 3.45979 -4.46023 3.66149 -5.65757 8.08135
4.40307 5.0271 1.35784 -1.14084 -10.4131 6.05522 12.0996
1.17799 2.73676 4.1525 4.1116 2.41672 -2.28894 5.29009
0.909311 3.48509 -5.95049 4.29159 0.603817 17.3256 17.8595
1.54359 4.70711 1.1994 3.44286 -0.245221 3.9247 5.22653
2.08454 5.02384 1.61877 2.68732 -6.24501 3.52801 7.65955
6.55206 3.9507 0.977766 -4.79177 -3.05632 4.04114 6.97373
4.67349 1.58766 -4.33511 -2.74619 2.97141 9.32745 10.1672
-12.9182 2.5696 3.9109 39.9796 1.2639 -3.09927 40.1194
2.92504 1.18027 5.80036 -0.228317 4.15828 -10.3641 11.1695
2.47845 5.37475 2.02998 2.08886 -4.80814 1.19381 5.3765
5.51741 5.21769 3.72064 -11.3228 -3.61046 -1.27133 11.9523
5.11673 6.15922 3.94566 -4.22842 -4.5658 -1.78082 6.47282
5.56403 4.80473 4.07486 -3.82562 -3.66136 -0.585863 5.32768
4.77195 2.17389 5.48003 -3.49915 1.81344 -4.9675 6.34103
2.18627 4.42875 6.02415 4.11318 -2.91426 -4.4867 6.74846
2.21496 5.69995 2.42555 3.17495 -3.72541 -1.02696 5.00136
3.8917 5.61638 1.90142 -2.01753 -3.12338 3.04888 4.80849
2.02328 12.4834 5.06682 1.38084 -11.0475 -3.81342 11.7684
3.74423 6.22207 5.70081 -0.916424 -6.87882 -9.61024 11.8539
4.76803 1.97612 1.40193 -3.05187 0.495477 3.2074 4.45498
2.92878 7.82753 2.32267 0.888551 -6.49384 3.81632 7.58445
5.74305 1.72722 3.03967 -3.34744 3.62003 -1.00566 5.03203
1.8332 4.88678 1.26004 3.49425 -5.52846 3.7735 7.55069
2.06336 2.47621 0.63055 0.730526 3.6532 4.83698 6.1054
4.90901 5.89029 3.13828 -2.33641 -5.41024 -0.157544 5.89528
0.966163 2.38504 1.02882 3.63076 2.69819 0.618874 4.5657
5.40804 0.532867 11.464 -3.65737 4.37197 -10.1447 11.6364
2.5656 0.889726 5.40426 2.77315 3.46289 -4.5985 6.38969
3.17972 5.39785 1.32563 0.0800824 -3.8489 -0.370157 3.86749
6.48515 1.98073 1.29044 -11.6497 3.80326 1.97008 12.4121
5.79834 1.91137 1.38518 -3.93867 4.07872 2.09496 6.04466
5.19016 2.67763 4.80198 -9.80984 1.80396 -4.58452 10.9775
4.08922 5.59809 2.05651 -2.6024 -3.38515 8.56524 9.57053
-2.03111 5.03787 1.66122 8.07421 -5.05699 3.4816 10.1433
19.7494 4.14363 0.819933 -39.3956 -0.444462 3.71376 39.5728
1.01163 1.68959 2.47569 3.93695 3.14912 2.50747 5.63062
2.09622 2.60202 0.197371 3.83137 1.61755 10.2238 11.0373
3.67744 1.26612 1.68967 -1.79003 4.27608 3.17068 5.61625
5.07524 1.8701 1.7143 -3.2684 3.98642 1.52996 5.37725
2.38961 8.01038 5.36095 2.53597 -7.81414 -1.54783 8.35989
4.14057 0.428048 5.33538 -1.40028 5.61568 -2.88862 6.46845
0.538078 4.41142 1.16097 4.92082 -3.80726 3.65834 7.21756
1.6912 4.14538 6.53897 12.2767 -1.63649 -11.7155 17.0484
0.957918 4.95704 3.15234 4.36411 -5.58064 1.93323 7.34346
13.6239 4.20017 3.61803 -20.1141 -2.54418 -1.62866 20.3397
2.73129 0.787557 5.43035 2.08739 5.67677 -8.35287 10.3128
1.0432 4.03407 0.740222 0.431666 -0.986086 4.00935 4.15133
1.63666 4.83083 4.35726 3.15125 -2.81326 -3.08888 5.23317
5.42917 3.3846 -0.505807 -11.3517 0.163399 5.01897 12.4128
2.18445 5.56567 -4.0854 3.78833 -1.81399 14.819 15.4028
4.94194 7.01997 -2.52332 -3.06865 -5.67305 7.37304 9.79601
4.98441 2.58402 5.32021 -3.53367 2.33819 -3.97274 5.80832
1.04703 4.72799 3.47594 5.1127 -3.15234 -8.2662 10.218
1.51603 5.56576 4.03461 2.62008 -3.90708 -2.3893 5.27625
4.71967 1.99711 1.30526 -2.27977 2.60849 -1.47646 3.76583
2.10694 5.45524 -4.17334 0.613731 -4.69216 15.9975 16.6828
1.72855 12.8219 3.80582 2.74224 -11.6887 -1.38367 12.0856
6.80532 4.13044 10.1871 -6.13811 -0.175621 -9.2968 11.1417
5.08465 2.66191 5.04352 -3.5455 3.21136 -0.574244 4.81801
2.31792 1.52723 5.28896 5.31294 3.81367 -3.77271 7.55014
2.27766 2.21957 0.749125 3.73459 2.48212 2.58046 5.17367
3.5956 1.43013 0.260773 -3.24471 2.80875 3.32291 5.42761
5.21636 5.19886 4.43835 -2.47232 -3.35271 -3.21879 5.26438
6.03517 5.20109 2.40431 -3.35484 -4.74846 0.361351 5.82524
6.12242 4.41103 3.66152 -10.6338 -2.0554 -3.54547 11.3962
1.90919 0.578778 3.86074 0.624761 5.30777 -1.40792 5.52675
12.1131 3.90266 5.50128 -17.558 -0.282845 -6.5943 18.7576
0.937169 4.1126 10.4442 4.90039 -0.0738216 -9.73322 10.8975
3.26069 1.37196 1.50266 0.975175 4.39753 4.12492 6.10772
3.66509 5.65135 6.26893 -2.77865 -3.73961 -4.93842 6.78922
5.0115 4.38577 5.1259 -2.85765 -2.69118 -3.16307 5.04119
5.36994 4.63913 4.30845 -4.41156 -1.94367 -3.39829 5.89814
3.90346 5.57537 12.4727 -2.70888 -2.94263 -11.6893 12.3546
4.21669 1.87807 0.366745 -1.77866 4.473 2.75596 5.54678
5.99166 3.80502 4.25983 -4.47909 -2.60771 -0.219252 5.18754
1.96528 12.494 2.48266 3.39234 -16.9175 1.93086 17.362
2.89719 5.87029 5.68223 2.26428 -4.27717 -9.96811 11.0808
1.51527 5.51449 9.26631 2.98617 -4.09981 -7.06348 8.69588
3.72334 6.19831 2.19616 -2.23364 -4.58179 1.94103 5.45432
2.85751 1.44285 -4.50035 3.656 2.21743 8.65105 9.65008
7.30188 3.38041 0.712172 -5.75255 1.81781 3.52705 6.9883
2.51422 2.24539 6.36754 3.7016 1.68977 -5.50889 6.84873
4.57657 4.50525 6.29683 -2.59897 -2.73751 -1.34676 4.00779
3.03457 0.0538841 11.842 0.39424 7.14381 -15.9986 17.5255
2.22227 5.58038 5.19173 2.64602 -4.43028 -2.25634 5.63204
4.27956 6.29135 11.74 -2.27128 -4.01325 -17.2022 17.8095
1.08091 5.12843 3.10312 3.44778 -4.34266 2.19527 5.96365
1.54927 4.66054 4.29398 3.65461 2.60856 0.0627988 4.49051
0.263066 3.38312 0.736627 5.2556 0.0892504 4.34086 6.81706
5.69379 3.16643 0.32414 -4.63472 1.38699 3.54699 5.99879
2.16203 4.48823 5.83743 2.79177 -2.32471 -4.76268 5.99011
3.08605 1.21496 5.9775 0.788406 0.0798347 -4.0771 4.15339
0.853071 4.51744 -5.33146 4.84075 -1.7626 15.9493 16.7607
1.33804 1.61197 3.05936 3.81936 4.08874 -0.0073475 5.59512
-6.1048 1.73727 2.35794 11.4027 2.42177 2.32953 11.8875
2.18761 5.62903 -4.03317 1.76881 -4.16292 10.1925 11.1511
5.49809 3.74161 17.6932 -4.89331 -0.183903 -17.0602 17.7491
3.83954 1.0186 2.12171 -2.80043 4.19187 0.461031 5.06228
5.03528 4.3592 0.638584 -2.79719 -1.88157 -0.319463 3.38624
4.62903 7.86872 5.31175 -1.85234 -7.48407 -2.70526 8.17074
1.73915 4.29135 0.620517 0.113443 -3.26346 4.39722 5.4771
1.60589 5.59377 2.96779 2.65476 -3.6343 -2.70882 5.25296
4.93784 5.60022 2.59015 -2.45111 -4.01364 2.89227 5.52109
5.31694 5.17384 4.30559 -11.7529 -2.57467 -3.16276 12.4403
4.53638 4.53869 0.0292044 -3.84517 -2.03526 3.45778 5.55732
-0.167929 5.85329 1.40041 6.58352 -3.96509 1.04027 7.75544
2.2676 5.89965 5.26191 2.08376 -5.43587 -8.68398 10.4548
2.5722 4.85447 6.01893 0.0455848 -3.45093 -10.3066 10.869
7.56549 2.53549 1.12218 -6.08567 1.25428 3.76742 7.26651
1.60075 6.54154 4.50876 2.98588 -4.98804 0.805201 5.86893
4.19528 7.19107 5.27852 -3.49788 -4.67814 -4.16894 7.17637
2.53864 2.19443 -0.186836 1.91844 2.76792 1.36742 3.63478
3.18201 6.26964 12.0891 -1.0109 -4.2558 -17.2354 17.7818
1.44049 1.47625 2.61498 3.20613 12.2954 2.49877 12.9499
6.55953 2.36593 3.0997 -5.0671 3.08621 0.207246 5.93659
0.974532 3.73688 10.7643 5.28616 0.321774 -16.2175 17.0604
1.84397 6.20771 5.11591 4.92105 -2.23336 -4.0909 6.77791
1.73149 4.05054 5.04148 2.36354 -2.20582 -4.04718 5.17992
1.86729 4.33317 -5.80307 2.80306 -2.02825 11.5488 12.056
0.777943 5.25823 2.1934 3.82886 -3.47812 -0.42145 5.1899
4.99964 6.70276 4.0108 -3.54476 -5.23113 -1.16302 6.42516
6.05725 5.04064 2.88769 -4.75877 -2.76763 1.16661 5.62731
1.07783 1.7672 2.85103 3.75378 3.19285 2.42939 5.49428
1.52221 -5.3696 4.23562 2.8156 10.9072 -2.08184 11.4555
3.93833 5.93715 -4.18466 -1.44994 -3.93493 11.3763 12.1246
6.49651 2.91322 3.88847 -4.92826 1.22592 -3.60669 6.22887
2.28014 2.09693 0.873784 1.90724 4.42937 1.75205 5.13094
5.39708 3.71347 -0.278512 0.929907 -0.597038 4.36076 4.4986
1.3521 5.32361 3.32401 1.36346 -3.41378 -2.4141 4.39782
1.52387 2.30611 4.2782 3.27403 3.07379 -2.12453 4.96801
5.6746 2.45873 0.997885 -3.81511 2.03466 3.86625 5.80025
1.75106 5.08384 4.49191 2.45136 -3.60939 -5.03716 6.66407
5.18356 5.44512 4.54039 0.342863 -2.87142 -3.69431 4.69153
1.24282 5.23615 3.30401 5.35082 -1.36544 0.655894 5.56111
2.39998 6.35593 3.17403 0.182669 -5.08296 -0.911506 5.16727
2.6063 2.10134 6.55101 1.97956 2.8261 -1.02889 3.60057
2.61216 5.65411 2.24882 1.36547 -4.1225 -0.557268 4.37837
5.41399 5.68304 4.27269 -3.9059 -4.18805 -0.197344 5.73016
1.34392 5.31354 3.26716 4.21398 -1.76997 1.72711 4.88603
2.68067 1.04369 -4.02632 0.508026 4.91184 9.89498 11.0587
4.68313 2.09861 11.9081 -2.59629 2.50262 -23.8969 24.1674
6.40957 1.90652 2.49192 -4.79987 3.81344 1.3167 6.27016
6.34733 2.53855 3.44353 -1.37935 2.34463 -2.2088 3.5041
5.82199 5.14088 3.13774 -3.18535 -3.35555 -1.59624 4.8943
2.18547 -4.87274 -5.35915 1.28685 10.6006 7.0527 12.7972
3.01861 1.73565 0.970199 1.28416 3.43113 0.640626 3.71916
1.9214 -5.58107 2.64064 2.47194 11.9776 0.373993 12.2357
5.26174 1.45333 2.55112 -0.702662 10.1804 3.23955 10.7065
1.93124 1.88905 1.67314 0.342907 3.36637 3.61392 4.95081
5.05001 4.12797 5.60354 -2.87672 -2.59945 -3.44009 5.18333
4.35665 1.97491 0.769002 -1.73428 4.51952 4.49321 6.60475
5.12956 5.50533 4.65418 -5.71454 -4.01889 -3.1295 7.65515
5.11306 4.45403 4.78897 -2.92687 -1.92354 -4.52577 5.72269
2.02533 2.34783 5.39488 3.12016 3.25643 -2.53085 5.17155
1.44686 5.39281 3.72311 4.26273 -3.19696 -2.48901 5.88104
4.96798 2.41133 -1.27583 -3.18095 1.71927 6.34975 7.3071
1.80132 0.960744 3.69716 2.07104 4.2612 -2.67251 5.43961
3.12127 0.921378 2.15852 0.384829 4.58596 17.2858 17.8879
2.30868 1.92491 1.46558 9.65155 4.2498 2.25593 10.7844
-5.78284 3.55013 0.239692 25.4347 -0.108593 4.39132 25.8112
11.8086 4.77646 -1.1435 -10.0451 -1.87364 7.24531 12.5263
3.09334 7.36719 -4.01306 1.69722 -5.56997 9.23909 10.9209
2.19505 0.940543 5.22909 3.02424 4.90353 -1.45262 5.94144
6.60182 4.46205 1.22466 -3.05665 -3.55391 4.72754 6.65755
3.13685 1.50336 1.47168 0.446632 4.69017 4.37021 6.42619
4.17278 0.413078 2.61189 -2.2337 4.34299 2.29682 5.39689
5.73763 4.89636 3.5125 -4.01122 -3.74776 0.0245431 5.48965
6.19406 4.53575 3.34861 -4.57072 -3.84473 0.995349 6.05509
3.23253 6.3278 5.70066 0.500042 -12.9122 -3.35957 13.3514
6.54231 5.33211 1.28907 -4.6718 -2.78654 3.70248 6.58019
2.09173 4.3197 0.186907 1.43302 -3.36633 5.79916 6.85683
2.00612 5.65195 2.73265 4.3608 -3.59001 0.202109 5.65205
2.34326 2.43215 -0.0134332 3.13345 2.53044 4.14861 5.78209
-13.2011 2.35561 1.17397 19.243 -0.0451028 2.22771 19.3716
1.95855 2.59532 -5.90737 3.16735 1.58269 12.186 12.69
1.49906 1.43798 2.73225 3.55713 4.19464 2.1456 5.90354
5.93644 2.42827 10.2431 -2.59086 3.07811 -15.3644 15.8825
4.21467 1.90137 0.509326 -0.921872 10.9272 5.52092 12.2774
1.98239 2.67031 6.25663 3.21164 1.70805 -1.57054 3.96215
7.39948 1.91237 2.47792 -12.5852 3.83839 0.708277 13.1766
1.66073 0.182857 11.496 2.39499 6.87239 -8.90309 11.4992
5.01913 2.73459 5.61929 -17.3699 1.29366 -13.8226 22.2363
1.99951 4.66312 0.969352 3.02401 -1.97291 11.5868 12.1363
3.14785 5.40593 1.41405 2.35699 -3.04966 2.7743 4.74895
5.29805 2.3335 1.08262 -1.24637 2.7625 5.93451 6.66358
3.92138 12.9996 2.29613 -1.46926 -12.8052 0.968633 12.9256
4.84445 1.83958 5.20806 -2.68329 -1.24857 -1.817 3.47281
-12.0169 2.8289 -7.47672 17.4037 0.412665 13.4737 22.0136
0.999583 3.81588 0.596306 0.802035 -1.44985 4.10422 4.42605
0.999908 2.07976 1.27485 2.95201 10.0674 6.39636 12.2874
1.5001 6.19097 4.47757 3.42273 -5.02798 -1.50655 6.26621
4.77236 1.08086 2.93743 -2.53105 4.11594 2.3422 5.36964
3.13828 1.65168 7.35968 1.31088 3.61379 -5.47534 6.69008
11.8502 1.15866 5.06351 -9.84746 3.59064 -4.01883 11.2257
6.75171 1.89975 1.33334 -3.96141 4.73464 3.9779 7.34393
2.93382 5.41946 12.5903 -1.22221 -3.2588 -17.8023 18.1393
6.69028 3.44682 4.15017 -5.33216 0.0318348 -4.22609 6.80388
2.46372 0.857585 2.7799 1.99837 4.05907 4.34069 6.26986
5.33051 8.05794 4.49307 -3.11833 -13.3698 -2.43907 13.9436
5.33076 2.87964 4.74757 -3.84797 0.577168 -5.17165 6.47194
4.98606 1.36485 2.51322 -1.6006 5.17136 3.18796 6.28235
3.77585 5.33318 1.2025 0.607793 -4.13522 1.13855 4.33194
4.78459 -20.2655 5.15262 -1.84622 33.1208 -2.89569 33.2984
4.99046 4.28608 5.43123 -2.37704 -3.02003 -3.17808 4.9871
6.06055 4.79907 3.18501 -3.54943 -4.29276 -0.120598 5.57143
1.89131 4.75006 1.11076 1.07481 -4.50311 4.29311 6.31379
3.49699 5.62509 19.2029 1.75465 -3.1684 -24.6778 24.9422
1.01012 4.27195 3.99216 11.9644 -1.51209 -3.07118 12.4445
2.45333 2.2919 6.17454 2.62989 0.553423 -7.11884 7.60924
8.61356 5.02382 1.63274 -6.83879 -4.2339 2.36988 8.38518
1.61234 3.1139 24.4049 2.05434 2.34311 -125.676 125.714
2.63389 5.37619 5.69428 -0.0423812 -4.43453 -9.61863 10.5917
4.11141 1.54395 6.11712 -0.79319 3.90472 -5.03183 6.41836
2.52732 5.36555 1.99329 3.02135 -1.26653 2.40511 4.06414
4.54524 0.544003 3.21239 -2.32864 4.96623 -0.945068 5.5659
3.57608 0.745507 5.84852 1.3376 4.76069 -9.96024 11.1202
0.992368 2.60279 3.95792 7.37948 -0.417174 -2.71977 7.87578
-5.2745 3.11026 5.32234 12.2407 -0.154437 -4.2931 12.9727
2.83866 1.79207 -11.5796 0.279259 3.74108 17.8125 18.2032
1.97471 4.37125 0.577822 3.08391 -4.10044 4.50869 6.83025
4.29936 5.3779 1.95003 0.787509 -9.43619 3.75545 10.1865
5.56922 4.14783 0.5517 -5.26713 -1.78829 2.52107 6.10708
1.9044 6.06475 3.40869 4.21016 -10.141 0.580143 10.9955
1.00358 3.89765 0.664848 4.42763 -1.54369 10.008 11.052
-0.604348 3.273 -5.74227 5.96725 0.503553 10.8526 12.3952
2.53297 -5.2936 5.55988 0.637955 10.8739 -3.86887 11.5593
1.61364 1.33995 3.30836 3.4638 6.01934 -5.61608 8.93145
2.02304 4.70139 5.22555 2.17879 -4.05703 -2.66656 5.32139
0.495213 3.95454 3.94245 12.0456 -0.931556 -3.54916 12.5921
2.58759 1.93508 1.11876 1.66975 3.36139 0.685822 3.81541
1.96012 2.27713 5.02645 3.72609 1.16652 -4.90558 6.26971
3.68876 6.29005 5.72108 -1.43227 -4.26685 -4.56738 6.41236
0.534094 2.90289 0.981074 4.77141 0.843384 4.49574 6.60979
2.81367 6.07149 2.42077 1.65461 -3.89816 -1.90765 4.64462
5.43752 4.33815 0.81047 -3.60086 -2.40986 0.779937 4.40249
4.2373 1.7306 5.91347 -2.03783 -0.537681 -3.31502 3.92826
17.9982 1.84051 1.16891 -23.8758 3.01311 2.16736 24.1626
5.46682 2.11076 -5.12383 -2.19654 3.94366 11.0088 11.8983
1.70196 6.58467 5.10256 3.5595 -4.85816 -3.16349 6.8029
4.8992 5.63928 2.65956 -3.95587 -4.01471 -0.393114 5.64989
1.73236 4.09123 -0.0882072 3.23947 -1.83634 5.08222 6.30042
5.58439 2.77394 4.32196 -3.06961 2.1236 -3.724 5.2726
2.55527 0.681799 2.82888 2.14893 4.73699 2.37751 5.71923
5.51072 1.9389 1.43488 -3.23227 2.94362 4.05445 5.96247
3.08705 0.851538 2.23139 2.66973 4.45884 -0.3197 5.20682
-1.11163 1.68307 1.77086 9.97808 3.26904 -0.300185 10.5042
1.82051 1.43075 2.36135 2.903 2.9769 -2.09689 4.65685
10.7702 5.26643 0.369128 -9.43691 -3.58609 3.1337 10.5705
5.10311 14.6615 5.06951 -1.92518 -20.2036 -3.44692 20.5857
1.24802 4.08387 0.611809 4.00053 -1.06013 -0.889798 4.23319
1.64293 0.824807 4.84576 3.63491 3.9764 -3.60437 6.48196
1.926 0.0697365 5.07129 2.64544 4.81978 -4.19558 6.91603
5.30072 2.7755 4.69084 -3.87243 2.63658 -8.17518 9.42236
12.4561 3.00512 4.58346 -25.6567 1.09781 -3.59615 25.9307
3.72798 1.33308 1.67025 -0.544778 11.0507 -6.62019 12.8935
2.23552 4.78577 0.88208 2.25769 0.981206 4.51086 5.13885
0.335009 5.0084 2.41723 5.13773 -3.54401 1.17969 6.35201
5.97239 2.40386 3.67137 -4.21653 3.50799 0.0799262 5.48557
10.9418 1.46286 1.83484 -16.3843 3.81819 2.27726 16.9767
0.169263 3.2082 -5.57161 5.51023 1.67502 15.6403 16.667
1.00698 1.83996 3.10226 3.70388 2.87319 2.47712 5.3019
2.96483 5.16868 1.06088 2.96107 -2.87228 2.48521 4.81603
1.90274 0.528602 5.13711 0.927738 4.54874 -4.58268 6.52324
0.586057 4.85392 9.36416 4.33314 -2.83211 -8.05806 9.57754
4.2035 0.880176 2.45705 -2.65635 4.32461 -0.535197 5.10342
2.93554 8.3497 12.476 0.854191 -7.20231 -10.5116 12.7709
4.92881 4.68343 0.990437 -3.24617 -10.3089 8.39042 13.6825
4.02068 6.46743 5.40896 -2.13611 -6.2908 -1.29445 6.76851
3.49674 6.24601 5.80931 0.537999 -0.0703696 -3.3848 3.42801
4.85776 5.33596 2.11412 -3.09329 -4.4014 1.74144 5.6545
5.71581 4.31878 4.10822 -3.81506 -1.57513 1.63389 4.43907
-6.01422 5.02525 -3.34112 10.5428 -2.81784 9.16983 14.254
1.88266 4.671 1.04935 2.86495 -2.19422 -0.590409 3.65666
5.09619 -1.20192 4.85441 -2.32826 6.24695 -4.29387 7.92984
4.70398 1.27089 2.39005 -3.21027 2.27091 2.99146 4.94082
2.98491 -0.159299 5.40571 1.94814 4.47951 -4.98124 6.97668
5.99794 4.65166 3.40787 -4.90492 -1.24328 -3.11131 5.94005
3.64673 1.43976 1.31561 -0.310704 4.95737 10.8433 11.9269
7.99402 5.08809 1.40547 -13.6708 -2.08029 3.01203 14.1524
2.60253 4.94294 0.449348 0.466608 -3.31813 6.1746 7.0252
1.90321 2.02012 4.77888 4.44008 2.99576 -9.93103 11.2834
6.00513 1.737 1.47959 -0.326798 3.57711 1.22027 3.79363
4.37256 5.37905 5.56176 -1.32924 -3.66057 -10.9987 11.6678
6.78655 1.60961 1.86346 -6.21548 2.542 1.98774 7.00322
4.98126 5.23352 1.99892 1.13107 -3.6464 0.0974782 3.81904
12.4835 2.87143 4.42421 -19.1338 2.20058 -2.16617 19.3814
5.00473 4.68321 4.89693 -2.61776 1.30167 -2.09733 3.59803
4.43436 1.47823 5.46332 -1.98157 0.305784 -3.77136 4.27122
2.95995 0.826118 2.3425 1.95125 7.87126 2.72244 8.55428
-0.137281 5.32326 1.85505 4.66789 -4.89428 3.33035 7.53886
5.03262 8.26944 4.90078 -3.08411 -7.67575 -1.18503 8.35662
12.0607 5.22131 4.5655 -12.705 -3.6013 -3.23569 13.5962
3.12147 6.57789 5.53002 1.23044 -5.82292 -2.86204 6.60391
1.50447 3.54551 5.85209 3.89205 -0.370429 0.372834 3.92738
11.5993 1.09827 2.74898 -10.0581 3.85247 1.4807 10.872
1.37554 3.47364 5.00504 4.89682 0.254528 -10.6972 11.7675
4.61087 2.14533 5.62481 -3.16472 3.01025 -1.5964 4.65032
2.16766 4.46993 12.2939 -0.757434 -1.28655 -12.2417 12.3324
1.42636 5.16692 3.85466 3.8989 -2.8918 0.503515 4.88032
2.43107 1.96349 1.23161 3.36142 3.19744 1.87497 5.00383
3.32326 -0.195099 2.25924 0.328912 5.57604 5.0149 7.50664
8.17712 2.45089 1.00679 -13.449 1.46136 11.6308 17.8406
1.19798 4.50201 4.02267 4.20459 -0.842308 -4.46733 6.19235
5.40408 -0.925831 4.31702 -3.9362 5.09973 0.129297 6.44342
0.769884 4.94577 1.25317 1.1388 -4.4539 3.87488 6.01239
6.15344 3.76249 4.20116 -4.09695 -1.13874 2.00123 4.69965
2.76909 1.73134 -4.89095 1.64505 3.12936 17.1537 17.5142
6.6893 1.98071 2.54869 -3.3798 5.01196 -0.276021 6.05136
4.04676 1.64026 1.57836 -2.35081 3.90833 1.21458 4.71981
5.23094 5.12165 4.41244 -3.61911 -1.38589 1.41295 4.12493
2.11084 2.52793 0.448628 -0.463614 3.11495 4.03237 5.11643
1.95394 1.72864 4.89209 4.90651 2.73358 -3.64214 6.69413
5.80474 3.88784 4.32665 -3.87613 -4.17917 -0.343451 5.71032
0.666045 5.19953 2.21218 4.12726 -5.22314 2.87528 7.25139
3.30255 1.45693 0.319239 1.58708 3.67975 4.82307 6.27068
4.49619 2.30833 0.275872 0.682779 4.73334 4.79907 6.77508
5.47961 5.42691 2.93912 -2.60451 -3.96182 -1.07389 4.86135
2.09118 2.60921 -0.168095 2.9055 2.6857 5.02078 6.39243
5.66775 3.56196 0.088703 -11.0745 -0.133972 5.52931 12.3789
4.76337 11.3513 6.83584 -2.42289 -10.4666 -3.87086 11.4195
2.15998 2.05359 1.07522 2.40081 2.88807 -1.94444 4.22915
3.11492 5.93335 5.81305 2.13402 -3.01505 -5.88799 6.95075
3.42639 -12.363 1.06156 -0.437577 18.616 4.47259 19.1507
6.58568 1.87731 1.31318 -4.18642 3.52267 4.05408 6.80962
5.16277 1.10191 3.49962 -2.43928 4.02604 2.61219 5.38355
5.14218 1.22246 3.04743 -3.8659 2.53156 1.57996 4.88367
3.84896 7.12936 5.47294 -1.34262 -11.7997 -11.8455 16.7735
1.41925 1.53701 3.38759 0.900568 3.39905 -2.14436 4.1186
11.7361 5.56394 2.33597 -10.6617 -3.53231 0.997405 11.2758
5.12639 1.00067 3.61739 -3.73828 4.06553 0.223361 5.52749
4.15427 1.88419 7.02643 -3.69833 1.92646 -6.16833 7.44561
6.04573 3.86974 0.722014 -4.31731 -1.83299 3.75018 6.00524
4.41549 0.287167 3.16865 -2.6508 5.37134 -0.185116 5.99269
0.669945 5.06485 -3.91019 4.67203 -2.52209 8.36603 9.90855
5.8358 2.67933 -18.3943 -2.60793 3.21665 24.3527 24.7022
2.16244 5.59245 2.35187 1.09342 -12.5918 3.25389 13.0513
1.30908 3.59277 0.00318177 3.76382 -2.40989 4.92423 6.64996
